pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-1548 b,Kepler-1548,1,1,0,124.82867900,0.00152400,-0.00152400,0,2.640,0.540,-0.210,0,7.46000,,,0,0.97,0.19,-0.07,0,0.99,0.04,-0.05,0
Kepler-1599 b,Kepler-1599,1,1,0,122.36355300,0.00896800,-0.00896800,0,1.620,0.330,-0.230,0,3.26000,,,0,0.99,0.18,-0.09,0,0.99,0.06,-0.05,0
Kepler-1682 b,Kepler-1682,1,1,0,14.83340000,,,0,2.889,,,0,8.70000,,,0,0.84,,,0,0.99,,,0
Kepler-1791 b,Kepler-1791,1,1,0,7.72086000,,,0,3.121,,,0,9.91000,,,0,1.18,0.19,-0.19,0,0.99,0.08,-0.06,0
Kepler-1869 b,Kepler-1869,1,1,0,8.16736031,,,0,1.120,,,0,1.46000,,,0,0.90,0.14,-0.05,0,0.99,0.05,-0.08,0
Kepler-1884 b,Kepler-1884,1,1,0,8.98832035,,,0,1.814,,,0,3.95000,,,0,0.91,0.28,-0.09,0,0.99,0.13,-0.13,0
Kepler-1906 b,Kepler-1906,1,1,0,7.36268997,,,0,2.776,,,0,8.13000,,,0,0.89,0.23,-0.08,0,0.99,0.10,-0.12,0
Kepler-262 b,Kepler-262,1,2,0,13.06085500,0.00016400,-0.00016400,0,1.360,0.590,-0.590,0,2.42000,,,0,0.88,0.36,-0.36,0,0.99,0.08,-0.08,0
Kepler-262 c,Kepler-262,1,2,0,21.85372200,0.00018700,-0.00018700,0,1.640,0.680,-0.680,0,3.33000,,,0,0.88,0.36,-0.36,0,0.99,0.08,-0.08,0
Kepler-30 b,Kepler-30,1,3,0,29.33434000,0.00815000,-0.00815000,0,3.900,0.200,-0.200,0,11.30000,1.40000,-1.40000,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0
Kepler-30 c,Kepler-30,1,3,0,60.32310500,0.00024400,-0.00024400,0,12.300,0.400,-0.400,0,640.00000,50.00000,-50.00000,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0
Kepler-30 d,Kepler-30,1,3,0,143.34394000,0.00858000,-0.00858000,0,8.800,0.500,-0.500,0,23.10000,2.70000,-2.70000,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0
Kepler-355 b,Kepler-355,1,2,0,11.03189000,0.00033800,-0.00033800,0,1.460,0.660,-0.660,0,2.73000,,,0,1.07,0.48,-0.48,0,0.99,0.05,-0.06,0
Kepler-355 c,Kepler-355,1,2,0,25.76229400,0.00026700,-0.00026700,0,2.710,1.220,-1.220,0,7.80000,,,0,1.07,0.48,-0.48,0,0.99,0.05,-0.06,0
Kepler-474 b,Kepler-474,1,1,0,5.66067294,0.00000373,-0.00000373,0,3.060,0.480,-0.370,0,9.59000,,,0,1.08,0.17,-0.12,0,0.99,0.05,-0.05,0
Kepler-573 b,Kepler-573,1,1,0,22.18329658,0.00004593,-0.00004593,0,2.790,0.360,-0.230,0,8.20000,,,0,1.02,0.13,-0.08,0,0.99,0.03,-0.04,0
Kepler-576 b,Kepler-576,1,1,0,29.91136794,0.00009909,-0.00009909,0,3.270,0.840,-0.390,0,10.70000,,,0,0.97,0.24,-0.08,0,0.99,0.05,-0.06,0
Kepler-579 b,Kepler-579,1,1,0,9.66857723,0.00001920,-0.00001920,0,2.000,0.350,-0.180,0,4.66000,,,0,0.96,0.16,-0.08,0,0.99,0.06,-0.06,0
Kepler-670 b,Kepler-670,1,1,0,2.81650485,0.00000015,-0.00000015,0,13.180,2.940,-1.210,0,,,,,0.99,0.22,-0.09,0,0.99,0.05,-0.06,0
Kepler-719 b,Kepler-719,1,1,0,5.00731778,0.00000125,-0.00000125,0,8.520,1.830,-0.900,0,54.50000,,,0,0.98,0.21,-0.10,0,0.99,0.08,-0.07,0
Kepler-806 b,Kepler-806,1,1,0,8.09219642,0.00003302,-0.00003302,0,1.140,0.330,-0.240,0,1.55000,,,0,1.16,0.34,-0.18,0,0.99,0.07,-0.06,0
Kepler-809 b,Kepler-809,1,1,0,55.63934000,0.00018250,-0.00018250,0,3.010,0.670,-0.250,0,9.32000,,,0,0.98,0.18,-0.08,0,0.99,0.04,-0.05,0
Kepler-831 b,Kepler-831,1,1,0,5.62153941,0.00001272,-0.00001272,0,1.270,0.100,-0.070,0,2.15000,,,0,0.97,0.07,-0.05,0,0.99,0.04,-0.04,0
Kepler-857 b,Kepler-857,1,1,0,85.35129427,0.00009562,-0.00009562,0,6.800,1.700,-0.680,0,37.20000,,,0,0.99,0.25,-0.10,0,0.99,0.07,-0.07,0
Kepler-88 d,KOI-142,1,3,0,1403.00000000,14.00000000,-14.00000000,0,13.100,,,0,965.14700,44.00670,-44.00670,0,0.90,0.02,-0.02,0,0.99,0.02,-0.02,0
Kepler-927 b,Kepler-927,1,1,0,9.11499030,0.00003533,-0.00003533,0,1.720,0.400,-0.150,0,3.61000,,,0,0.99,0.23,-0.08,0,0.99,0.05,-0.05,0
Kepler-98 b,Kepler-98,1,1,0,1.54168000,,,0,1.990,0.220,-0.220,0,3.55000,1.60000,-1.60000,0,1.11,0.12,-0.12,0,0.99,0.06,-0.06,0
NGTS-15 b,NGTS-15,1,1,0,3.27623000,0.00001000,-0.00001000,0,12.330,1.121,-1.121,0,238.68913,32.41850,-27.96890,0,0.95,0.08,-0.08,0,0.99,0.03,-0.03,0
TOI-1860 b,TOI-1860,1,1,0,1.06621070,0.00000140,-0.00000140,0,1.310,0.040,-0.040,0,2.27000,,,0,0.94,0.02,-0.02,0,0.99,0.03,-0.03,0
TOI-2260 b,TOI-2260,1,1,0,0.35247280,0.00000470,-0.00000470,0,1.620,0.130,-0.130,0,3.26000,,,0,0.94,0.05,-0.05,0,0.99,0.04,-0.04,0
WASP-28 b,WASP-28,1,1,0,3.40883495,0.00000015,-0.00000015,0,13.664,0.314,-0.314,0,282.54945,18.43405,-18.43405,0,1.08,0.03,-0.03,0,0.99,0.07,-0.07,0
BD+60 1417 b,BD+60 1417,1,1,0,,,,,14.684,0.673,-0.673,0,4767.42610,1589.14204,-1589.14204,0,0.80,0.05,-0.05,0,1.00,,,0
CoRoT-5 b,CoRoT-5,1,1,0,4.03789620,0.00000190,-0.00000190,0,15.558,0.516,-0.527,0,148.42000,14.93700,-7.62800,0,1.19,0.04,-0.04,0,1.00,0.02,-0.02,0
EPIC 212624936 b,EPIC 212624936,1,2,0,0.57865700,0.00001600,-0.00001600,0,1.200,0.300,-0.300,0,1.87000,,,0,0.93,0.20,-0.20,0,1.00,,,0
EPIC 212624936 c,EPIC 212624936,1,2,0,11.81143700,0.00011000,-0.00011000,0,2.300,0.500,-0.500,0,5.90000,,,0,0.93,0.20,-0.20,0,1.00,,,0
Gaia-2 b,Gaia-2,1,1,0,3.69152240,0.00000390,-0.00000390,0,14.818,0.146,-0.146,0,259.66581,14.93794,-14.93794,0,1.06,0.03,-0.03,0,1.00,0.10,-0.10,0
HAT-P-15 b,HAT-P-15,1,1,0,10.86350000,0.00002700,-0.00002700,0,11.882,0.785,-0.785,0,616.59020,95.34900,-95.34900,0,1.07,0.07,-0.07,0,1.00,0.23,-0.23,0
HAT-P-61 b,HAT-P-61,1,1,0,1.90231289,0.00000077,-0.00000077,0,10.077,0.303,-0.303,0,335.94463,22.24799,-22.24799,0,0.94,0.01,-0.01,0,1.00,0.03,-0.03,0
HATS-4 b,HATS-4,1,1,0,2.51672900,0.00000200,-0.00000200,0,11.433,0.415,-0.415,0,420.47100,8.89900,-8.89900,0,0.93,0.02,-0.02,0,1.00,0.02,-0.02,0
HD 110113 b,HD 110113,1,2,0,2.54100000,0.00050000,-0.00100000,0,2.050,0.120,-0.120,0,4.55000,0.62000,-0.62000,0,0.97,0.02,-0.02,0,1.00,0.06,-0.06,0
HD 110113 c,HD 110113,1,2,0,6.74400000,0.00800000,-0.00900000,0,3.230,,,0,10.50000,1.20000,-1.20000,0,0.97,0.02,-0.02,0,1.00,0.06,-0.06,0
HD 13724 c,HD 13724,1,1,0,142.22894586,0.58278869,-0.17513604,0,8.210,,,0,51.25631,7.48094,-7.06632,0,1.04,0.06,-0.05,0,1.00,0.06,-0.06,0
HD 177565 b,HD 177565,1,1,0,44.50500000,0.58600000,-0.29300000,0,4.000,,,0,15.10000,6.40000,-6.05000,0,0.97,0.01,-0.02,0,1.00,0.10,-0.10,0
HD 190360 b,HD 190360,2,2,0,2854.00000000,13.00000000,-13.00000000,0,13.400,,,0,572.09113,63.56568,-63.56568,0,1.14,0.02,-0.02,0,1.00,0.10,-0.10,0
HD 217107 b,HD 217107,1,2,0,7.12682000,0.00003900,-0.00003900,0,13.600,,,0,413.17900,15.89150,-15.89150,0,1.11,0.01,-0.01,0,1.00,0.05,-0.05,0
HD 70573 b,HD 70573,1,1,0,851.80000000,11.60000000,-11.60000000,0,12.800,,,0,1900.00000,130.00000,-130.00000,0,0.98,0.02,-0.03,0,1.00,0.10,-0.10,0
HD 83443 b,HD 83443,1,2,0,2.98562800,0.00000500,-0.00000500,0,14.100,,,0,127.76702,2.54263,-2.54263,0,0.94,0.02,-0.02,0,1.00,0.03,-0.03,0
HD 83443 c,HD 83443,1,2,0,8241.00000000,1019.00000000,-530.00000000,0,13.600,,,0,476.74261,158.91420,-63.56568,0,0.94,0.02,-0.02,0,1.00,0.03,-0.03,0
HD 9446 b,HD 9446,1,2,0,30.05200000,0.02700000,-0.02700000,0,14.000,,,0,222.47200,19.06900,-19.06900,0,1.00,,,0,1.00,0.10,-0.10,0
HD 9446 c,HD 9446,1,2,0,192.90000000,0.90000000,-0.90000000,0,13.400,,,0,578.42600,54.02880,-54.02880,0,1.00,,,0,1.00,0.10,-0.10,0
K2-197 b,K2-197,1,1,0,8.35788100,0.00071000,-0.00068600,0,2.560,0.160,-0.160,0,7.08000,,,0,0.93,0.01,-0.01,0,1.00,0.02,-0.02,0
K2-215 b,K2-215,1,1,0,8.26964800,0.00046700,-0.00045600,0,2.124,0.259,-0.158,0,5.16000,,,0,0.97,0.09,-0.05,0,1.00,0.03,-0.03,0
K2-222 b,K2-222,1,1,0,15.38706300,0.00181500,-0.00187600,0,2.390,0.130,-0.130,0,6.30000,,,0,1.09,0.02,-0.02,0,1.00,0.04,-0.04,0
K2-292 b,K2-292,1,1,0,16.98410000,0.00080000,-0.00080000,0,2.630,0.110,-0.100,0,24.50000,4.40000,-4.40000,0,1.09,0.03,-0.03,0,1.00,0.03,-0.03,0
Kepler-1005 b,Kepler-1005,1,1,0,6.49801525,0.00001320,-0.00001320,0,1.500,0.210,-0.150,0,2.86000,,,0,1.06,0.15,-0.10,0,1.00,0.04,-0.04,0
Kepler-106 b,Kepler-106,1,4,0,6.16486000,,,0,0.820,0.110,-0.110,0,5.30000,,,1,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0
Kepler-106 c,Kepler-106,1,4,0,13.57080000,,,0,2.500,0.320,-0.320,0,10.44000,3.20000,-3.20000,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0
Kepler-106 d,Kepler-106,1,4,0,23.98020000,,,0,0.950,0.130,-0.130,0,8.10000,,,1,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0
Kepler-106 e,Kepler-106,1,4,0,43.84450000,,,0,2.560,0.330,-0.330,0,11.17000,5.80000,-5.80000,0,1.04,0.17,-0.17,0,1.00,0.06,-0.06,0
Kepler-1073 b,Kepler-1073,1,3,0,8.67888593,0.00002409,-0.00002409,0,2.300,0.490,-0.250,0,5.90000,,,0,1.00,0.21,-0.11,0,1.00,0.10,-0.07,0
Kepler-1073 c,Kepler-1073,1,3,0,4.02582254,0.00001484,-0.00001484,0,1.640,0.340,-0.180,0,3.33000,,,0,1.00,0.21,-0.11,0,1.00,0.10,-0.07,0
Kepler-1129 b,Kepler-1129,1,2,0,24.33978040,0.00012980,-0.00012980,0,2.960,0.510,-0.330,0,9.06000,,,0,1.00,0.17,-0.10,0,1.00,0.06,-0.06,0
Kepler-1129 c,Kepler-1129,1,2,0,76.53695860,0.00075860,-0.00075860,0,2.730,0.460,-0.270,0,7.90000,,,0,1.00,0.17,-0.10,0,1.00,0.06,-0.06,0
Kepler-1156 b,Kepler-1156,1,1,0,11.89520511,0.00006499,-0.00006499,0,1.320,0.140,-0.090,0,2.30000,,,0,1.00,0.09,-0.06,0,1.00,0.03,-0.04,0
Kepler-1183 b,Kepler-1183,1,1,0,28.50571890,0.00030310,-0.00030310,0,2.820,0.520,-0.300,0,8.35000,,,0,0.99,0.18,-0.10,0,1.00,0.06,-0.07,0
Kepler-1220 b,Kepler-1220,1,1,0,7.42693741,0.00004187,-0.00004187,0,1.520,0.330,-0.190,0,2.92000,,,0,0.99,0.21,-0.12,0,1.00,0.12,-0.08,0
Kepler-1286 b,Kepler-1286,1,1,0,11.25402929,0.00006812,-0.00006812,0,2.150,0.450,-0.180,0,5.27000,,,0,0.98,0.20,-0.07,0,1.00,0.05,-0.05,0
Kepler-130 c,Kepler-130,2,3,0,27.50868000,0.00006000,-0.00007000,0,2.900,0.250,-0.250,0,8.75000,,,0,1.17,0.10,-0.09,0,1.00,0.09,-0.10,0
Kepler-1328 b,Kepler-1328,1,1,0,4.52158888,0.00002184,-0.00002184,0,0.980,0.200,-0.090,0,0.90400,,,0,0.99,0.20,-0.09,0,1.00,0.06,-0.06,0
Kepler-1365 b,Kepler-1365,1,2,0,7.69993485,0.00004726,-0.00004726,0,0.920,0.140,-0.100,0,0.72100,,,0,1.05,0.15,-0.10,0,1.00,0.04,-0.04,0
Kepler-1365 c,Kepler-1365,1,2,0,4.77468005,0.00004014,-0.00004014,0,0.800,0.120,-0.080,0,0.43700,,,0,1.05,0.15,-0.10,0,1.00,0.04,-0.04,0
Kepler-141 b,Kepler-141,1,2,0,3.10767500,0.00002200,-0.00002200,0,0.690,0.050,-0.050,0,0.25700,,,0,0.79,0.04,-0.04,0,1.00,0.02,-0.02,0
Kepler-141 c,Kepler-141,1,2,0,7.01060600,0.00002000,-0.00002000,0,1.410,0.090,-0.090,0,2.57000,,,0,0.79,0.04,-0.04,0,1.00,0.02,-0.02,0
Kepler-1441 b,Kepler-1441,1,1,0,39.44198390,0.00053270,-0.00053270,0,1.310,0.220,-0.130,0,2.27000,,,0,1.00,0.16,-0.09,0,1.00,0.06,-0.06,0
Kepler-1451 b,Kepler-1451,1,1,0,35.62223300,0.00020980,-0.00020980,0,3.350,0.620,-0.660,0,11.20000,,,0,0.99,0.18,-0.10,0,1.00,0.07,-0.07,0
Kepler-1462 b,Kepler-1462,1,1,0,65.64883410,0.00066210,-0.00066210,0,3.820,0.820,-0.390,0,14.00000,,,0,1.00,0.21,-0.10,0,1.00,0.07,-0.07,0
Kepler-1491 b,Kepler-1491,1,1,0,16.58617620,0.00022140,-0.00022140,0,1.510,0.350,-0.140,0,2.89000,,,0,0.99,0.22,-0.08,0,1.00,0.05,-0.05,0
Kepler-1500 b,Kepler-1500,1,1,0,15.03301050,0.00016120,-0.00016120,0,1.200,0.220,-0.150,0,1.87000,,,0,1.00,0.18,-0.10,0,1.00,0.07,-0.07,0
Kepler-1509 b,Kepler-1509,1,1,0,25.43381970,0.00031140,-0.00031140,0,1.850,0.370,-0.160,0,4.08000,,,0,0.99,0.16,-0.08,0,1.00,0.05,-0.05,0
Kepler-1563 b,Kepler-1563,1,1,0,3.43276598,0.00002976,-0.00002976,0,0.750,0.120,-0.080,0,0.34700,,,0,0.99,0.15,-0.08,0,1.00,0.05,-0.05,0
Kepler-1619 b,Kepler-1619,1,1,0,23.62259130,0.00054200,-0.00054200,0,0.760,0.150,-0.080,0,0.36300,,,0,1.00,0.19,-0.09,0,1.00,0.06,-0.07,0
Kepler-1623 b,Kepler-1623,1,1,0,4.36128348,0.00002698,-0.00002698,0,1.310,0.310,-0.180,0,2.27000,,,0,1.00,0.23,-0.11,0,1.00,0.07,-0.07,0
Kepler-1709 b,Kepler-1709,1,1,0,65.70459747,,,0,3.124,,,0,9.93000,,,0,1.04,0.16,-0.09,0,1.00,0.07,-0.06,0
Kepler-172 b,Kepler-172,1,4,0,2.94030900,0.00000700,-0.00000700,0,2.350,0.420,-0.420,0,6.12000,,,0,1.08,0.19,-0.19,0,1.00,0.04,-0.04,0
Kepler-172 c,Kepler-172,1,4,0,6.38899600,0.00002000,-0.00002000,0,2.860,0.530,-0.530,0,8.55000,,,0,1.08,0.19,-0.19,0,1.00,0.04,-0.04,0
Kepler-172 d,Kepler-172,1,4,0,14.62711900,0.00010500,-0.00010500,0,2.250,0.400,-0.400,0,5.69000,,,0,1.08,0.19,-0.19,0,1.00,0.04,-0.04,0
Kepler-172 e,Kepler-172,1,4,0,35.11873600,0.00025300,-0.00025300,0,2.760,0.560,-0.560,0,8.05000,,,0,1.08,0.19,-0.19,0,1.00,0.04,-0.04,0
Kepler-1755 b,Kepler-1755,1,1,0,24.81209946,,,0,5.917,,,0,29.40000,,,0,0.92,0.29,-0.10,0,1.00,0.13,-0.13,0
Kepler-1828 b,Kepler-1828,1,1,0,10.27379990,,,0,2.116,,,0,5.13000,,,0,0.90,0.08,-0.05,0,1.00,0.05,-0.07,0
Kepler-1894 b,Kepler-1894,1,1,0,2.76266003,,,0,1.201,,,0,1.87000,,,0,0.90,0.28,-0.09,0,1.00,0.11,-0.12,0
Kepler-1962 b,Kepler-1962,1,1,0,7.99145985,,,0,1.215,,,0,1.95000,,,0,1.01,0.15,-0.08,0,1.00,0.06,-0.06,0
Kepler-203 b,Kepler-203,1,3,0,3.16269700,0.00000400,-0.00000400,0,2.570,0.520,-0.520,0,7.13000,,,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0
Kepler-203 c,Kepler-203,1,3,0,5.37064700,0.00000800,-0.00000800,0,2.470,0.470,-0.470,0,749.90000,419.10000,-344.70000,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0
Kepler-203 d,Kepler-203,1,3,0,11.32972000,0.00008000,-0.00008000,0,1.440,0.280,-0.280,0,33.90000,183.40000,-33.20000,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0
Kepler-341 b,Kepler-341,1,4,0,5.19552800,0.00005300,-0.00005300,0,1.180,0.620,-0.620,0,1.76000,,,0,1.02,0.52,-0.52,0,1.00,0.05,-0.05,0
Kepler-341 c,Kepler-341,1,4,0,8.01041000,0.00004900,-0.00004900,0,1.700,0.860,-0.860,0,3.53000,,,0,1.02,0.52,-0.52,0,1.00,0.05,-0.05,0
Kepler-341 d,Kepler-341,1,4,0,27.66631300,0.00029700,-0.00029700,0,1.850,0.940,-0.940,0,4.08000,,,0,1.02,0.52,-0.52,0,1.00,0.05,-0.05,0
Kepler-341 e,Kepler-341,1,4,0,42.47326900,0.00063300,-0.00063300,0,1.990,1.030,-1.030,0,4.62000,,,0,1.02,0.52,-0.52,0,1.00,0.05,-0.05,0
Kepler-350 c,Kepler-350,1,3,0,17.84900000,,,0,3.100,1.420,-0.600,0,6.10000,3.30000,-3.20000,0,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0
Kepler-350 d,Kepler-350,1,3,0,26.13600000,,,0,2.800,1.280,-0.540,0,14.90000,5.30000,-4.70000,0,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0
Kepler-407 b,Kepler-407,1,2,0,0.66931000,,,0,1.070,0.020,-0.020,0,3.20000,,,1,1.01,0.07,-0.07,0,1.00,0.06,-0.06,0
Kepler-407 c,Kepler-407,1,2,0,3000.00000000,500.00000000,-500.00000000,0,12.300,,,0,4000.00000,2000.00000,-2000.00000,0,1.01,0.07,-0.07,0,1.00,0.06,-0.06,0
Kepler-416 b,Kepler-416,1,2,0,6.31900000,,,0,2.480,0.990,-0.330,0,58.20000,53.40000,-39.50000,0,1.07,,,0,1.00,,,0
Kepler-416 c,Kepler-416,1,2,0,12.20900000,,,0,2.450,0.260,-0.160,0,6.57000,,,0,1.07,,,0,1.00,,,0
Kepler-447 b,Kepler-447,1,1,0,7.79430132,0.00000182,-0.00000182,0,18.490,6.610,-6.280,0,435.41000,152.55000,-146.20000,0,1.05,0.19,-0.19,0,1.00,0.21,-0.21,0
Kepler-511 b,Kepler-511,1,2,0,296.63786500,0.00044720,-0.00044720,0,6.350,1.400,-1.020,0,33.10000,,,0,1.20,0.32,-0.19,0,1.00,0.06,-0.06,0
Kepler-556 b,Kepler-556,1,1,0,11.72292176,0.00002381,-0.00002381,0,2.240,0.200,-0.120,0,5.65000,,,0,0.98,0.08,-0.05,0,1.00,0.03,-0.04,0
Kepler-581 b,Kepler-581,1,1,0,40.60698210,0.00017440,-0.00017440,0,2.630,0.560,-0.290,0,7.41000,,,0,1.00,0.21,-0.11,0,1.00,0.08,-0.07,0
Kepler-608 b,Kepler-608,1,1,0,6.41251504,0.00000542,-0.00000542,0,3.640,0.720,-0.440,0,12.90000,,,0,1.01,0.20,-0.11,0,1.00,0.09,-0.07,0
Kepler-677 b,Kepler-677,1,1,0,6.57531678,0.00000369,-0.00000369,0,5.380,1.170,-0.420,0,25.00000,,,0,0.99,0.21,-0.08,0,1.00,0.05,-0.05,0
Kepler-864 b,Kepler-864,1,1,0,5.83376092,0.00001891,-0.00001891,0,2.400,0.630,-0.220,0,6.35000,,,0,1.00,0.26,-0.09,0,1.00,0.05,-0.05,0
Kepler-884 b,Kepler-884,1,1,0,5.69919514,0.00001359,-0.00001359,0,1.230,0.050,-0.050,0,2.04000,,,0,0.94,0.03,-0.03,0,1.00,0.03,-0.03,0
Kepler-893 b,Kepler-893,1,1,0,6.33855761,0.00001361,-0.00001361,0,3.030,0.520,-0.370,0,9.43000,,,0,0.99,0.16,-0.08,0,1.00,0.05,-0.06,0
Kepler-952 b,Kepler-952,1,1,0,130.35469190,0.00020690,-0.00020690,0,7.650,1.650,-0.750,0,45.40000,,,0,0.99,0.21,-0.08,0,1.00,0.06,-0.05,0
Kepler-96 b,Kepler-96,1,1,0,16.23850000,,,0,2.670,0.220,-0.220,0,8.46000,3.40000,-3.40000,0,1.02,0.09,-0.09,0,1.00,0.06,-0.06,0
NGTS-16 b,NGTS-16,1,1,0,4.84532000,0.00002000,-0.00002000,0,14.572,1.457,-1.345,0,211.99155,49.89906,-40.99986,0,1.21,0.11,-0.11,0,1.00,0.03,-0.03,0
TOI-5174 b,TOI-5174,1,1,0,12.21428600,,,0,5.351,,,0,24.80000,,,0,1.09,0.05,-0.05,0,1.00,0.14,-0.11,0
TOI-5238 b,TOI-5238,1,1,0,4.87217100,,,0,5.220,,,0,23.70000,,,0,1.02,0.05,-0.05,0,1.00,0.09,-0.16,0
TOI-564 b,TOI-564,1,1,0,1.65114400,0.00001800,-0.00001800,0,11.433,7.958,-3.251,0,464.98529,31.78300,-30.51168,0,1.09,0.01,-0.01,0,1.00,0.07,-0.06,0
TYC 8998-760-1 b,TYC 8998-760-1,1,2,0,,,,,12.300,,,0,4449.62000,953.49000,-953.49000,0,0.95,0.02,-0.03,0,1.00,0.02,-0.02,0
TYC 8998-760-1 c,TYC 8998-760-1,1,2,0,,,,,12.330,6.725,-3.363,0,1906.98000,317.83000,-317.83000,0,0.95,0.02,-0.03,0,1.00,,,0
WASP-129 b,WASP-129,2,1,0,5.74814500,0.00000400,-0.00000400,0,10.424,0.336,-0.336,0,317.83000,31.78300,-31.78300,0,0.90,0.02,-0.02,0,1.00,0.03,-0.03,0
WASP-64 b,WASP-64,2,1,0,1.57329180,0.00000150,-0.00000150,0,14.247,0.437,-0.437,0,403.94500,21.61200,-21.61200,0,1.06,0.03,-0.03,0,1.00,0.03,-0.03,0
DS Tuc A b,DS Tuc A,2,1,0,8.13826800,0.00001100,-0.00001100,0,5.700,0.170,-0.170,0,413.17900,,,1,0.96,0.03,-0.03,0,1.01,0.06,-0.06,0
HAT-P-25 b,HAT-P-25,1,1,0,3.65281514,0.00000076,-0.00000075,0,12.722,0.538,-0.538,0,180.84527,7.31009,-6.99226,0,0.92,0.03,-0.03,0,1.01,0.05,-0.05,0
HAT-P-55 b,HAT-P-55,1,1,0,3.58524670,0.00000640,-0.00000640,0,13.249,0.616,-0.616,0,184.97706,17.79848,-17.79848,0,1.01,0.04,-0.04,0,1.01,0.04,-0.04,0
HAT-P-59 b,HAT-P-59,1,1,0,4.14197710,0.00000120,-0.00000120,0,12.588,0.146,-0.146,0,489.45575,21.29450,-21.29450,0,1.10,0.01,-0.01,0,1.01,0.02,-0.02,0
HD 106252 b,HD 106252,1,1,0,1531.00000000,4.70000000,-4.70000000,0,12.500,,,0,3178.28407,247.90616,-232.01474,0,1.10,0.02,-0.02,0,1.01,0.05,-0.05,0
HD 12484 b,HD 12484,1,1,0,58.83000000,0.08000000,-0.08000000,0,13.200,,,0,947.13340,44.49620,-44.49620,0,1.00,0.01,-0.01,0,1.01,0.03,-0.03,0
HD 210277 b,HD 210277,1,1,0,442.19000000,0.50000000,-0.50000000,0,13.600,,,0,410.00070,15.89150,-15.89150,0,1.07,0.01,-0.01,0,1.01,0.05,-0.05,0
HD 4113 b,HD 4113,3,1,0,526.52390370,0.06134612,-0.04315865,0,13.500,,,0,542.78936,11.17531,-20.26555,0,1.08,0.02,-0.04,0,1.01,0.01,-0.01,0
HD 42618 b,HD 42618,1,1,0,149.61000000,0.37000000,-0.34000000,0,3.890,,,0,14.40000,2.50000,-2.40000,0,1.00,0.09,-0.09,0,1.01,0.06,-0.06,0
HD 66428 b,HD 66428,1,2,0,2269.81725722,5.36610638,-5.85401150,0,12.400,,,0,3426.60694,828.61812,-1169.58929,0,1.13,0.02,-0.02,0,1.01,0.13,-0.13,0
HD 66428 c,HD 66428,1,2,0,10478.84436542,3362.50247787,-1953.18726553,0,13.300,,,0,768.28680,105.91322,-547.42818,0,1.17,0.03,-0.03,0,1.01,0.13,-0.13,0
HD 72892 b,HD 72892,1,1,0,39.44603442,0.00168357,-0.00145169,0,12.800,,,0,1736.44828,145.02341,-149.50399,0,1.22,0.06,-0.06,0,1.01,0.13,-0.13,0
HD 95544 b,HD 95544,1,1,0,2041.54151819,262.59531033,-184.27313359,0,12.700,,,0,2108.25626,321.59885,-276.63900,0,1.09,0.07,-0.07,0,1.01,0.14,-0.14,0
HIP 14810 b,HIP 14810,1,3,0,6.67389200,0.00000800,-0.00000800,0,13.000,,,0,1239.53700,155.73670,-155.73670,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0
HIP 14810 c,HIP 14810,1,3,0,147.74700000,0.02900000,-0.02900000,0,13.600,,,0,416.35730,57.20940,-57.20940,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0
HIP 14810 d,HIP 14810,1,3,0,981.80000000,6.90000000,-6.90000000,0,14.100,,,0,187.51970,31.78300,-31.78300,0,1.07,0.08,-0.08,0,1.01,0.19,-0.19,0
K2-12 b,K2-12,1,1,0,8.28212000,0.00060000,-0.00060000,0,2.330,0.580,-0.580,0,6.04000,,,0,1.01,0.27,-0.09,0,1.01,0.05,-0.06,0
K2-193 b,K2-193,1,1,0,14.78688900,0.00080300,-0.00081000,0,3.950,0.120,-0.120,0,14.80000,,,0,0.98,0.02,-0.02,0,1.01,0.05,-0.05,0
K2-204 b,K2-204,1,1,0,7.05578400,0.00065000,-0.00064100,0,3.046,0.433,-0.373,0,9.51000,,,0,1.18,0.16,-0.14,0,1.01,0.03,-0.03,0
K2-221 b,K2-221,1,1,0,2.39909400,0.00012500,-0.00011800,0,1.679,0.167,-0.096,0,3.46000,,,0,0.95,0.04,-0.03,0,1.01,0.02,-0.02,0
